Unnamed: 0,path,label
14900,Angry/e669ee494cf1f98a2ed6f9d389cc622cff5ec8964b4a2d651b1975ac~angry.jpg,Angry
3561,Sad/8b683e503b0bbee398bd52e3a4bb3b1a208501bd079bbfa5ba0633f0.jpg,Sad
6546,Happy/cropped_emotions.570056.png,Happy
792,Surprise/cropped_emotions.100132~12fffff.png,Surprise
4322,Sad/cropped_emotions.5768.png,Sad
215,Surprise/cropped_emotions.262508~12fffff.png,Surprise
11783,Neutral/0fc4cb42150ad6fae6ad2a1e29546526661b4b5418864219aa148678f.jpg,Neutral
14658,Angry/cropped_emotions.506329~angry.png,Angry
14010,Neutral/cropped_emotions.171940f.png,Neutral
7699,Happy/cropped_emotions.398504.png,Happy
2762,Sad/0a42938039cbcaf53f22d0ec957a41d727218c3bdf6e94b9a91174d3.jpg,Sad
10688,Neutral/0e5137df0da1a09eb2e50629049c5f62a803bc68301276200de20bdbf.jpg,Neutral
3610,Sad/05b53188be1dd3721618dd9947d1a557291e40c26db5dde06fb0ff0f.jpg,Sad
2000,Sad/2ab91796422457608b4be49a9d802dd78ffa7144d48f14262e1d0b4a.jpeg,Sad
8902,Happy/0aff3eb266f6792fd08b999f83bb54e775d96758bc70dabd9145fb13.jpg,Happy
7323,Happy/0b9a5fea4ceeb70c7b50bf7b706d33e1be0d7356e29dedf68b73aa68.jpg,Happy
1317,Sad/cropped_emotions.6160.png,Sad
14948,Angry/cropped_emotions.506180~angry.png,Angry
1021,Surprise/cropped_emotions.100167~12fffff.png,Surprise
10574,Neutral/cropped_emotions.277744f.png,Neutral
923,Surprise/cropped_emotions.260502~12fffff.png,Surprise
4489,Sad/04ff902f5cd98c55f9ff9dd56575cda103dce4ff1135ecafe93448ee.jpg,Sad
4230,Sad/3f778c44b09ff4b033618f1a01a7cc8ae2ceed615f607875a6e3f967.JPG,Sad
1370,Sad/cropped_emotions.499172.png,Sad
15111,Angry/cropped_emotions.232233~angry.png,Angry
8365,Happy/0dc11fb55ac9994fb9f879dd3f9b892a4a39c0dab8a2647f003ea73f.jpg,Happy
15326,Angry/cropped_emotions.571239~angry.png,Angry
160,Surprise/cropped_emotions.268258~12fffff.png,Surprise
2170,Sad/1ccc928ec62a2ec34f4f0c592b5e2d99a945eec1b44ada38cff9b296.jpg,Sad
13028,Neutral/0c4fe25aef79ee097122e69ab9ce4f19b0435ab9206dac6921b82125f.jpg,Neutral
14171,Angry/cropped_emotions.232145~angry.png,Angry
9430,Happy/0b904a6491d3c58a3556d003c88b3d5be569a95ad29e728a7e261c4d.jpg,Happy
8434,Happy/0dcd41f3b776af0169131c4767425257525fa3339b0a2434cd29260c.jpg,Happy
13869,Neutral/0c07a28b64940be15dfe5bb583fcb5c7b959d1dd141751f1326389d5f.png,Neutral
11634,Neutral/00f78aaea276d0b5cc7236427e333138081ae42ff5c8efcb01c2311cf.jpg,Neutral
1248,Sad/6f9c28d4d82fc85bd1bb3094c296dd326432438989ec9e588d366785.JPG,Sad
622,Surprise/cropped_emotions.262197~12fffff.png,Surprise
3101,Sad/0d46c779418cc01add0d199e9c7a451d7d4c6d1ad2bfbacfe4bb1ba2.jpg,Sad
8276,Happy/0b42f7359a7c3e359385783a6a300cfd329919fcfefc15ff064547be.jpg,Happy
9940,Happy/cropped_emotions.569848.png,Happy
15188,Angry/e33bba47bae16e91bfab203a5073d1caa9da82b57f8e0ccb54dacc5e~angry.jpg,Angry
982,Surprise/cropped_emotions.100088~12fffff.png,Surprise
9409,Happy/0ab6b02227a58b80b706c0a8b57a0aaf87819718e278a9e48dbde17c.jpg,Happy
1154,Surprise/cropped_emotions.264853~12fffff.png,Surprise
7948,Happy/00a1e228b74ad9663ec8cb9aad62d0e1ed89d29f45c1a55efd73e0fa.JPG,Happy
1363,Sad/cropped_emotions.568101.png,Sad
12746,Neutral/cropped_emotions.278385f.png,Neutral
3923,Sad/6d3935bb1da20f9bcedd3bfa7e2b342da5e7675f06ded4adae85bc93.jpg,Sad
14879,Angry/cropped_emotions.231693~angry.png,Angry
15110,Angry/253a8bb3a578944c53d1c265a72de02bac1d5ce0e8e295ef92d7270c~angry.jpg,Angry
14352,Angry/5e72f8cb40e3455724235eef503c84c37f59cc7fd852bc78b58f94a6~angry.jpg,Angry
4943,Sad/1a13fc6d03e7cf6fefb9341ee34a8072dc0d82eeb7a13c69a1c46e8b.jpg,Sad
7447,Happy/cropped_emotions.398508.png,Happy
9031,Happy/0b1f620285a73e34f35b22e6fe3e813af7cbddae32c938e8564ed536.png,Happy
6879,Happy/cropped_emotions.505927.png,Happy
12781,Neutral/0e1132fa3cfb8f517f41ac3915a7252c0e70cff9b687e39bc393863bf.jpg,Neutral
13443,Neutral/0c056c6f5acb72cb6225b7b0b6fe8f1fd9539b56bebc90ad070b09eaf.JPG,Neutral
8706,Happy/3ac0c2cd5ef6a1c5a13c8d6544c7b0ec3a4657110eb13adcedecb240.jpg,Happy
2340,Sad/2e0d7fa3337066ea0c0150863ffc045171a4a3dde84cff2a8378177a.jpg,Sad
4490,Sad/3c36544eb234741ed68790c4942f6d164745ff7e47dc57ef7c716e5d.jpg,Sad
3617,Sad/7db2c5dddbdf73d629943b75b055681983be76b41c3e6a8b19833ad1.png,Sad
15163,Angry/cropped_emotions.571388~angry.png,Angry
7392,Happy/0d213aa314885e820bab21b716b0fd772b4686c861c5fc236b7f7132.JPG,Happy
9161,Happy/0ddd8fd7f7fdb3ff52ac9fd12341dd6fb50df62a569d86bbf66d029e.jpg,Happy
6446,Happy/0c64ff0bcbdfb5deb141fec411afe76ef236020dc4f629ded10674ec.jpg,Happy
2530,Sad/06afc3edd03045e2ae66a0abf9996a2fa8f366b1d6ce53f7b3fdf59f.jpg,Sad
3775,Sad/5e625f3b94825317de863fbd060355ac09715f69234733b67fed1d98.jpg,Sad
10636,Neutral/0ba31b84edd7f47518da8c6faed586a0b9550741c60f56aede0e7fb8f.jpg,Neutral
12561,Neutral/1a304217e5eba1f8a799780f70c419794e142d6105de942913964e9df.jpg,Neutral
4083,Sad/2d58e18ef8f3a083deddee83f3013db0221589ad95ee15946cd8cb0e.jpg,Sad
2260,Sad/cropped_emotions.5635.png,Sad
456,Surprise/cropped_emotions.268559~12fffff.png,Surprise
11459,Neutral/cropped_emotions.171773f.png,Neutral
14621,Angry/4cd6842e6a65c35d47544fa8505fcfb9b24c8104dcdf4ff0ca5433a4~angry.png,Angry
8848,Happy/eca4d2fdcfb63c676ad851f4750ea390c602ef1f96c065769a61b78e.jpg,Happy
3963,Sad/00f09e9336bd3e6876fc323dd08483ea38fc0550fd019671d2e04dac.jpg,Sad
10038,Happy/01ac1618eb8a3f15e5e188036eca55ae882009c0bc1fcf834fce52ed.jpg,Happy
12221,Neutral/1adbf17da1b23d64a15bff0955c5ac808a228b91e30331e9fd341f6ef.jpg,Neutral
7292,Happy/cropped_emotions.569846.png,Happy
596,Surprise/cropped_emotions.265457~12fffff.png,Surprise
1591,Sad/0a6862217f7b2f0777ddb7376cec045f9717ccc001d2dcd5e2faba68.JPG,Sad
13310,Neutral/0b4c6c464a79f67e4550695970a98e1276ec1632f3ecd86bb56ff733f.jpg,Neutral
10376,Neutral/cropped_emotions.171833f.png,Neutral
12291,Neutral/0a677acecf39bbccf6e7d4618dd43cc06d7a68840c72a1d1e1afba70f.jpg,Neutral
2342,Sad/0df8df04d7f4dd634883dea193cd3abda3b89c0cfa4a918f7edfe463.jpg,Sad
108,Surprise/cropped_emotions.267156~12fffff.png,Surprise
13131,Neutral/cropped_emotions.277801f.png,Neutral
1352,Sad/1ca87abab9655a79c5f0c45f7f929828000e18b61f5440f15b541235.jpg,Sad
1826,Sad/4bd64e1bca0178f38eab2a875d8af2330544f1d6321e154809e8b327.jpg,Sad
15314,Angry/cropped_emotions.231827~angry.png,Angry
2253,Sad/cropped_emotions.6285.png,Sad
14608,Angry/cropped_emotions.157985~angry.png,Angry
13480,Neutral/0a0c5a4fbc8ffd3a3f59487579c6e367323bce8f355ffd517eab3022f.jpg,Neutral
11514,Neutral/1a56d5e2a447f53abe55046cde6bf7022331a3701ffdeedf3e080c69f.jpg,Neutral
8277,Happy/cropped_emotions.570062.png,Happy
12054,Neutral/0aa652995e216f590d77de0c51cfd875b2a833f834e43ffaec0b8dc0f.jpg,Neutral
9007,Happy/cropped_emotions.506199.png,Happy
817,Surprise/cropped_emotions.263807~12fffff.png,Surprise
1201,Surprise/cropped_emotions.265489~12fffff.png,Surprise
14523,Angry/70ff6bae1f4f316a08647acc574c5912ca27353170232800c9d87b10~angry.jpg,Angry
8635,Happy/cropped_emotions.505835.png,Happy
15192,Angry/da8895d92ad51007edc59d87f92cadbd7e6c5241e02dc9798b68b82b~angry.jpg,Angry
2273,Sad/5a1ddea308896b28744b007505fd14da42e761cc35af74b8e37e36a1.jpg,Sad
8343,Happy/0d67329064b13067a47264cfe2d4a4450292cc08bb64b84e409b9748.jpg,Happy
12741,Neutral/00ccc0c38de01be90949cc6201244fbc15c4cff6d204ad99f2e5d5d0f.jpg,Neutral
7937,Happy/cropped_emotions.567916.png,Happy
7055,Happy/0b485722244f463b264a0e6126442baf58309beb664bfb07adb7deec.jpg,Happy
2665,Sad/cropped_emotions.252697.png,Sad
6473,Happy/0cc45212149759098c329c753ee26832b238bf15538181964fbe3e13.jpg,Happy
12347,Neutral/0adb9838470ee10e4d3a347d3805e1cce2b3d5e269cdc0a14fdaaa03f.jpg,Neutral
12543,Neutral/1a72331c8fefca9c5e24f4b33272ceed07afe1429cd718d7c25c04baf.jpg,Neutral
10073,Happy/0ccfa4c6d44150267879f41db26b4a166d698a8b7a4205a424aa9043.png,Happy
15144,Angry/cropped_emotions.232060~angry.png,Angry
12827,Neutral/0f364a481571f462805d7c6ad7bd5b5765fff2499b7193f938fdaf81f.jpg,Neutral
2156,Sad/0ebdf516cf78f073ae2ad07f9117249e4642bc970771b34b06fcf1ae.jpg,Sad
3552,Sad/7c754cb4be420a9d3bced3b164898b01a2e267210caacd383b7df70d.jpg,Sad
2512,Sad/7e6bcc55a1864f6172625f09720624455cf5a68fc2882e89c4852f8e.png,Sad
3107,Sad/cropped_emotions.5963.png,Sad
12826,Neutral/cropped_emotions.277828f.png,Neutral
2654,Sad/2f506a59e247e7f0b86d1f4db97def391c2c6fe9100ce4692744af40.JPG,Sad
13213,Neutral/0e653bba77b5c4f04630ac502d90c177ad3f27e3ad9193b3139bfa59f.jpg,Neutral
10070,Happy/0e2a0a4c9afbfa8796fe2cff42d05784e841e0d0349640b34809c4dd.jpg,Happy
4078,Sad/2bf23c20f2c678eea68dbbe51d7740c472b15ab106fa10afbebf4c7e.jpg,Sad
7687,Happy/0d95be9cbb3687effc523cd101b85dda58477132a54e1102a57e4343.png,Happy
2110,Sad/0dcd04c899c7015d02983cb9d31130421f3f23f2a084c00946895063.jpg,Sad
7864,Happy/3a518b34fad4d155500c7bd963dce85c4a6ef75e0e31d49081a964f3.JPG,Happy
9360,Happy/cropped_emotions.398522.png,Happy
13850,Neutral/cropped_emotions.278309f.png,Neutral
4871,Sad/3ac35a2d49be9673f09abaeb623fdb404303febd3b6d420f1168e529.jpg,Sad
789,Surprise/cropped_emotions.265575~12fffff.png,Surprise
7633,Happy/cropped_emotions.271906.png,Happy
3502,Sad/1e75038aaa88a2d49cd2382c7ea09ff2f258316173744fd01c25740f.jpg,Sad
9806,Happy/0a5304af49e2fea13119fe0720462a49738e317a91ec47fb580894e0.jpg,Happy
299,Surprise/cropped_emotions.264831~12fffff.png,Surprise
3470,Sad/1b4adab801fda0d8b15b933e3c3b5b2e4d57dfb8d7f84c5c9075bb93.jpg,Sad
15151,Angry/6d2fbe0fdd4f015214ca3d11c1ae20fc812eb519792ebfb011555551~angry.jpg,Angry
10980,Neutral/0d54efb0744a5171a2374a39f34e56def4809a2b76c681d4cba9bc88f.jpg,Neutral
7159,Happy/cropped_emotions.272017.png,Happy
4512,Sad/3ddd7bc07a0fc4c63de0bc0335a91a630e58249670c28973b1eef11a.jpg,Sad
8928,Happy/f012695bd750788075699cecfca7005220c2dfbe3e9f84141beef9fb.jpg,Happy
4128,Sad/cropped_emotions.499308.png,Sad
12594,Neutral/cropped_emotions.278061f.png,Neutral
1024,Surprise/cropped_emotions.261080~12fffff.png,Surprise
4796,Sad/1d036590b0c4b47617bf0c585a25ed07ffd3bc76a4b44ec30de3a717.jpg,Sad
3545,Sad/7fe64a3fa89b2014da8e88ab89b05a36b6ed99dcc0a75ec8e9318ee1.jpg,Sad
3444,Sad/1c5db74b8e29fccf44ed352428b07038bfe497ae3770da39633a299e.jpg,Sad
7579,Happy/0fd1dc85c9980d90c1d062aa90fe771eaaa7d725b2fcde9e79727a34.jpg,Happy
10448,Neutral/00f09bed817c0d14ae515a9f5e1acf42b5934978c9faef7a12f3e5bdf.jpg,Neutral
10355,Neutral/0aee382f4f59ae8631d7ea51ba1b3c4b5112cf7fb63d6691548171adf.jpg,Neutral
224,Surprise/cropped_emotions.259977~12fffff.png,Surprise
10277,Neutral/0ffad69eecd65e1d691087eb9bd2093f4d559ef82ae421db0448c413f.jpg,Neutral
1117,Surprise/cropped_emotions.100180~12fffff.png,Surprise
14324,Angry/cropped_emotions.506342~angry.png,Angry
306,Surprise/cropped_emotions.100245~12fffff.png,Surprise
198,Surprise/cropped_emotions.262504~12fffff.png,Surprise
9165,Happy/cropped_emotions.506204.png,Happy
8688,Happy/1b6d24db1fca0e19a0784461ce062816b999c658359491ecd0ccc2ed.jpg,Happy
2676,Sad/4fcc6beb38f6484c1363561c55405741188bb026cb84500ddebac52b.jpeg,Sad
9552,Happy/0b1ee833919ae7991b3310bed0ebdbcb3627ff200aaa8143f6c83258.jpg,Happy
3251,Sad/4ac7c7ef881bc90a70dc54669b426b249e88e6b0bce2c5d960329e70.jpg,Sad
8291,Happy/0b24e717b61d9f72e24010ed5e24c03c0c245d09bcfc9aa2bb6a4b0c.png,Happy
9191,Happy/cropped_emotions.271913.png,Happy
13922,Neutral/0de5748a1097db8b59bb8ccd578c442a7eb6558dff2f342b68baa444f.jpg,Neutral
3504,Sad/8b9c133d1a5cb3411d1275e47e2d853c45a8d8a5122f1b9b59a0eb2d.JPG,Sad
12134,Neutral/cropped_emotions.278401f.png,Neutral
13956,Neutral/cropped_emotions.277617f.png,Neutral
1374,Sad/cropped_emotions.6240.png,Sad
6973,Happy/cropped_emotions.505956.png,Happy
6533,Happy/2bc55600fdb594cada64c1467e67c0f9335c1b3f50d3764ac23e3d37.png,Happy
9669,Happy/0bdf5f44418ca6fd80d8c59c863f43c7766b50f8ebe4f7cd6339417d.jpg,Happy
3196,Sad/cropped_emotions.252565.png,Sad
7185,Happy/cropped_emotions.568654.png,Happy
14258,Angry/087cb7af916f8c13ab5c0d0b67993a235587c04599ab7d02cc712cbf~angry.jpg,Angry
7571,Happy/2c2d8f5e9a2fe59f8e9ba619fa7cb2738cf8e9ef0ac1fb0ca526eb04.jpg,Happy
3741,Sad/07a1b513347d0116c54a94e199a0a6f85da7c7ac26018cbab3f3efc5.jpg,Sad
7498,Happy/0b2303a39010f65874b3a01fac0b3d132de6d581b1d135f787c1ed4c.jpg,Happy
3656,Sad/6bd6e87d2b115d19186d271191829d09bfa52cc959ae64ff81c255b4.jpg,Sad
7240,Happy/cropped_emotions.505946.png,Happy
2747,Sad/cropped_emotions.499344.png,Sad
2915,Sad/1df1b9501f712c58741f549ae41434a907b5c8abe2d1eee3e5890f8c.jpg,Sad
867,Surprise/cropped_emotions.267150~12fffff.png,Surprise
13453,Neutral/cropped_emotions.452784f.png,Neutral
2067,Sad/3cbf9c2b741bf154f4eb3e462340ffebdf95b94e3e81fb34c26ae87a.jpg,Sad
6996,Happy/0dc8cafd2bdddd022f8564318441eb34165c7e37b4a806ce8c7d0684.jpg,Happy
9150,Happy/0d633483431f42cca103484d4bf237ba9252741dd273f7745a2cd9df.jpg,Happy
9733,Happy/0cdc1816ad2fb1c945332be0f388570b7d646214abe8e1822454dc93.jpeg,Happy
10189,Neutral/0c4476ab60dc27ff20c2f2ad89ab91f2de3bd74d7f3f9468c722bc2af.jpg,Neutral
4019,Sad/3c13bda1de1cff95c7812ef4ac26d10427a600e2f3c3f5a8e9a70426.jpg,Sad
12551,Neutral/0a8708d9ebb993bc56fff872ecd3a9f80423966953565594e850f1f7f.jpg,Neutral
3306,Sad/6e2399bdb04d69183dc2496a5feaf0e05af6092579c5b6241e7aafa2.jpg,Sad
8703,Happy/0c453296365bfd3fb8877abc7d66eaa1518d67f3b3de63ad4f159d14.jpg,Happy
2364,Sad/2c5d05389113318909ce26448a9d34bd22a96bf95e06a2d2525837c3.jpg,Sad
9664,Happy/0be372f95a50ea59515191b6509d5eed060451aefc38ebdd9a5b74ae.jpeg,Happy
14203,Angry/cropped_emotions.231415~angry.png,Angry
2462,Sad/5df849d5464472083f36a8fa879031021dbd4f98063cdcc9c6e21efd.jpeg,Sad
5026,Sad/0ecb2c4e6a8111f6cf3938cd867dec2ddb05bc9c5f1be163f418b754.jpg,Sad
6447,Happy/1e287b83a2d5fe6fdda233b5ce32352b072ec9a5defea8e5742fd2ad.jpg,Happy
1003,Surprise/cropped_emotions.100239~12fffff.png,Surprise
4338,Sad/cropped_emotions.252881.png,Sad
11488,Neutral/0ebdcdc94375a6629c1fd1600d2234eca6bc62bde80a3522fd6a7777f.jpg,Neutral
3262,Sad/4cf9e96a1eb966264b3effc3c07a6a5d3119e82ec3a201ace772ceb4.jpg,Sad
4326,Sad/03e665b9c995a1ed441ea9ca6492125d139cd0fd76f6be6f33481934.jpg,Sad
10318,Neutral/0d25393b11d2a594eb5f466e0bcca588789a59ee67553bf430a28081f.jpg,Neutral
2579,Sad/cropped_emotions.499239.png,Sad
11835,Neutral/cropped_emotions.277970f.png,Neutral
11224,Neutral/0ff1510202812c170c4e2526d54e28878555c76fce82fcf77d192038f.jpg,Neutral
8999,Happy/0daf206c4017f628de55ae75dceab719fcb68c0cbad0b580797ab548.jpg,Happy
14775,Angry/0b1f13b2128911e9c45054eb9325265df5d782ce2686e78f637043ef~angry.jpg,Angry
14977,Angry/cropped_emotions.158000~angry.png,Angry
13762,Neutral/0b67a5b745485ce462cbb6e1ecfdff221f86631ed18aa27be99b2e74f.jpg,Neutral
5089,Sad/3cea036077e2758b421a1f7a4b08beceace269746d72500990639794.jpg,Sad
7925,Happy/cropped_emotions.568994.png,Happy
3353,Sad/01b7beae7ca6d5e8c3a4c5d3086f2d3c1f6d3874b3b336b2535096ba.jpg,Sad
7804,Happy/1eacd71e0239e3e607a855dee28a5bc822baed416285fc47f4d47d57.jpg,Happy
7470,Happy/cropped_emotions.271932.png,Happy
6507,Happy/0b2b772e1d1078abd48a5a4d07d9dbfadb63c9f4cc4f01b3972d6b22.png,Happy
12686,Neutral/1b0afa32cb2c0290922e67c130d6ea3d52a6acf78e59233c08870a9af.jpg,Neutral
1017,Surprise/cropped_emotions.261615~12fffff.png,Surprise
8642,Happy/0bae86b9820ec12be3f5630980d62f2ca87338de117591c891a3b770.jpeg,Happy
10850,Neutral/cropped_emotions.278443f.png,Neutral
9721,Happy/cropped_emotions.569305.png,Happy
1663,Sad/3d1d3d9049e8c0c58ec53c3af769dd269acfd18ad3667df09d09c4be.jpg,Sad
4048,Sad/8a16399d21b0303de60ad0ebb2acd4c5434aaeef74b294905ebc88aa.jpg,Sad
801,Surprise/cropped_emotions.100084~12fffff.png,Surprise
6475,Happy/0bf959b34f444d705aff68b530f2d00fb49fa82d2ab1288fc1faea59.jpg,Happy
14800,Angry/cropped_emotions.231890~angry.png,Angry
2591,Sad/cropped_emotions.5934.png,Sad
10441,Neutral/1a9864c8cc51962084f79d27b6956eb3f9d1b458460d4f4711b34215f.jpg,Neutral
12176,Neutral/0e212e424760a7c07254a0b7451a14fa84ad929d0fc960d7cb154164f.jpg,Neutral
7113,Happy/3a042f94b14c8b01ec3a29ac26b0cee6c55a6114c43b57fc2074d383.jpg,Happy
7434,Happy/0e3da0a800ea440f77cbef183b562f3596bd259de86addebbad03a49.jpg,Happy
4251,Sad/0de20eaaf3cc2da95bdf13d3b922455e5735fef52ee226b09970f2f5.jpg,Sad
2551,Sad/1e7a6d773736427f58111649cb22ff4750db19b1332050110fe910ca.jpg,Sad
1488,Sad/0f8f22a4ed6680ccd5ef62d04de167d6be18012143faf7807cf53a0f.jpg,Sad
13796,Neutral/cropped_emotions.277573f.png,Neutral
8436,Happy/0d5cde85494117afafe083f502fd3f4a73f4df9a19d09f0cb8b263a6.jpg,Happy
11853,Neutral/0b92d2f95059a9255fea84a7d4dbcb0101a02cc876760c6b56ce5daef.jpg,Neutral
10521,Neutral/0f5311bc641b50d06b5b222cff70a42058d7fe6d7202d940bd40c83bf.jpg,Neutral
11358,Neutral/cropped_emotions.171866f.png,Neutral
1347,Sad/6f04f3128b0c35f96fd5a7db30f73eb886c958823852843be0bf72b7.jpg,Sad
1245,Sad/cropped_emotions.499098.png,Sad
4362,Sad/0d05b2e08c90bee838eed3f4ea207134e34532df4fc918fc24af7432.jpg,Sad
802,Surprise/cropped_emotions.100028~12fffff.png,Surprise
10140,Neutral/cropped_emotions.278114f.png,Neutral
4912,Sad/5c1069fc6990ed26d762879dc3ee0824e16e426af83d8496bb6abaa0.jpg,Sad
10109,Happy/0abdfea4aa2ee0791cea7f74066f61fd71bd792deb68dfc987c38edd.jpg,Happy
2348,Sad/0c5ee7ca7513a235c60c5ae5d720062e6cfd83040456676b99e52cdf.jpg,Sad
494,Surprise/cropped_emotions.100177~12fffff.png,Surprise
3465,Sad/8c82bffe75d00c3ff88e475eec521e7e2ba0825c0f83ef8e5ef322d0.jpg,Sad
9186,Happy/cropped_emotions.252303.png,Happy
10941,Neutral/cropped_emotions.171877f.png,Neutral
3704,Sad/1f76d200fe4dbd7c1ddd88417924730028eead215ab43bf77764090d.png,Sad
6815,Happy/1b17e2d109d44e11ac28025745fddf27560d09f59f8316f4cbd9de95.jpg,Happy
4691,Sad/07f498729ab7382f6c66779af8979fc4bc488644bf772b1138a9616a.jpg,Sad
9630,Happy/cropped_emotions.398537.png,Happy
4656,Sad/7c206cc642a0a72ef81212367131132b6fe083427455b4fd97e5c062.jpg,Sad
9363,Happy/0d47c3f839a0848b89d33e048cd523ec712491ae8f32347296ae43a4.jpg,Happy
4497,Sad/cropped_emotions.6288.png,Sad
10497,Neutral/0aa97ad6c4957f95b867d17c17663ef3cbc67f8172631fa48f025bcef.jpg,Neutral
8800,Happy/cropped_emotions.505907.png,Happy
178,Surprise/cropped_emotions.100147~12fffff.png,Surprise
8625,Happy/0d86d87de94280c5470b3c12119667abab594705198f8c59f0752da5.jpg,Happy
11229,Neutral/0f341ff813d3c7ce5d99435172e70a346614ebf8cad6b692d331b0a1f.jpg,Neutral
9358,Happy/0b5814da47d067646b8267dccd3e51e3b15688fab2399be0eaca2085.jpg,Happy
8214,Happy/0b993a8e09190bb6e3bf75d17dff60e1ee1a355895c5f08be855cffe.jpg,Happy
14682,Angry/684cf4cc820db5a8fb1c8af6b10b4b5b1082690a86fced7972a7d20b~angry.jpg,Angry
1135,Surprise/cropped_emotions.263426~12fffff.png,Surprise
11167,Neutral/0c88a6c744932114a46a16be328584f1a05053632954fb71418604eef.jpg,Neutral
3503,Sad/6deaa0578bad36057f259e83308afe6fa5b9da66dd33666ef4b3d034.jpg,Sad
2771,Sad/4cd86a7eeb1ddcf85328ea054f366e414a887b42cc4ebdf6d012ac38.jpg,Sad
15136,Angry/cropped_emotions.231589~angry.png,Angry
11751,Neutral/cropped_emotions.278391f.png,Neutral
9999,Happy/0d12f02d8479b68a418665c3a8c4182686e5ffd6add183df77bf5633.jpg,Happy
13963,Neutral/0aff3081b404d63eb03547f985383bc23cf1ce52014ff0ea742e8502f.jpg,Neutral
8195,Happy/0d2de5b715016a93d4fcbfec5edb5b7ec569b4448737021c3ecd25c9.JPG,Happy
12931,Neutral/1b3a52f8474e5c6b99f94f81a613879157db7a6ed30b55cfa2f6967df.jpg,Neutral
14683,Angry/cropped_emotions.231394~angry.png,Angry
7673,Happy/0b7fecf07a9b8a989370fa359d89097ed1ecc1b3af64f0ef9f6192c4.jpg,Happy
7370,Happy/cropped_emotions.505911.png,Happy
8439,Happy/1a5b5b2632503d437a603a17a768a0ecf270e30584d70688dc782a48.jpg,Happy
8176,Happy/0b8e41c5d0dc46bc8ff68126932d6e2421b8ba6a2d3e3617994d8b2d.jpg,Happy
10880,Neutral/0e4b90145ab8a05ba64e4bb9f86e8f958c1891361ad367239b43d1a0f.jpg,Neutral
2494,Sad/3bc264eadda2d16cb707ba2135f383542d0d640309e43ef7e2fbe321.JPG,Sad
13045,Neutral/00a2473cd458402ba31e7cf8ebf89aa14bc7583c47430f17d2ceec52f.jpg,Neutral
9441,Happy/cropped_emotions.272024.png,Happy
13969,Neutral/cropped_emotions.278344f.png,Neutral
1209,Surprise/cropped_emotions.260532~12fffff.png,Surprise
2774,Sad/5c627ef6fe94d5197b1b4b2fbb7bf7682e8b97a8d3ac415ddb5e97cd.jpg,Sad
10467,Neutral/0fa495699243b11b63ce0e9c15f33f610cb136fc99ff767253c30ff0f.jpg,Neutral
2352,Sad/cropped_emotions.5795.png,Sad
12450,Neutral/0a392877d8f2f4ec24835528d59e468b12c69e81a79a8177a616fa5cf.jpg,Neutral
8583,Happy/0bbb401381860bc8a0306b6e44d1d9d6e1143a1389db2e69c5eef603.jpg,Happy
2858,Sad/cropped_emotions.152192.png,Sad
14466,Angry/d1b77a5b0fa78440cef3c1a79ff9bf95e4c754e873ae72654610b208~angry.jpg,Angry
7440,Happy/cropped_emotions.272044.png,Happy
12542,Neutral/0e85d6386f9d44c6b33c91eeb3b9c070f4d4512b07aaba1184ea97faf.jpg,Neutral
14264,Angry/cropped_emotions.231754~angry.png,Angry
9536,Happy/cropped_emotions.398531.png,Happy
7590,Happy/00a53d8890ad62a58e0703fc5c592c7013d6959571a66c3d9fca6948.jpg,Happy
2703,Sad/cropped_emotions.163442.png,Sad
1414,Sad/1daf49802d0e4b79697676222d105ab1e7454cabe453931b105368a5.jpg,Sad
12779,Neutral/1a11f303f57e5cd22986b739ff8b6277bf7eb5d19613870cd7c77ab2f.jpg,Neutral
6901,Happy/01ae21309bb91ad16ebc70aa9cd38d03951c5d5a06346ef08571a9ac.png,Happy
7351,Happy/cropped_emotions.271963.png,Happy
14550,Angry/9ddaf6b7191c91c9bc9e5d6f9bec61963673feff759f8dae3f73b726~angry.png,Angry
9042,Happy/0aa313df31dfe2a55a4afed9e625ac27753f9b8a599d5633a60fa3a6.jpg,Happy
1160,Surprise/0bb90a218fcbdcda4223ac32a45788392c04d0932f1d8653671d6c61~12fffff.jpg,Surprise
2797,Sad/cropped_emotions.499287.png,Sad
13536,Neutral/1ab0fe339fde3f45c34d5a314a5902f0ad52c99b1b33679a7041f0b5f.jpg,Neutral
12103,Neutral/0b7b8e0c7a46e97f12f80a94ca5b868ad41c14829b0be9cfa953ba73f.jpg,Neutral
7993,Happy/00cef2b84d8cb86ed058eda35a1e4b44ee11d5610cdd7a100e61f301.jpg,Happy
14766,Angry/cropped_emotions.231470~angry.png,Angry
10045,Happy/cropped_emotions.418286.png,Happy
11668,Neutral/0d74fe9d17422271015ea08c9846393394f3352bcfe5210a7ba83f42f.jpg,Neutral
10551,Neutral/0b7bbae56d9c7b91ae6300c57be1d10e80aaf72510431054c39fb774f.jpg,Neutral
14388,Angry/cropped_emotions.505735~angry.png,Angry
10754,Neutral/cropped_emotions.278301f.png,Neutral
1578,Sad/4ad7bea71dd0314c12b548a80d8b3bcf8868f114bb885c0b3fa120ed.jpg,Sad
12989,Neutral/0d0f856645c264e6a6ffcece865c48713e09a408ece6e7b6c2a1d7e4f.jpg,Neutral
